,delta_time,longitude,latitude,heights,class,utm_x,utm_y,elapsed_seconds,qGIS_Surface_Type
3692,144088551.2624816,-78.77357633902737,85.49851089594233,0.1643238,other,571840.583664455,9500537.688037872,1060.012789281364,ice
3693,144088551.26383469,-78.77405660852396,85.49843337550067,0.107233234,other,571837.6526292216,9500528.52107174,1059.9576735688183,ice
3694,144088551.26502553,-78.77447883433584,85.49836517092871,-0.0010724422,other,571835.0765498001,9500520.456150187,1059.9025578562728,ice
3695,144088551.2659859,-78.77481910029469,85.4983101782583,-0.14017382,other,571833.0008781091,9500513.953705063,1059.8474421437272,ice
3696,144088551.26684797,-78.77512427171969,85.4982608291247,-0.16884539,other,571831.1396758358,9500508.118788376,1059.7923264311814,ice
3697,144088551.26788318,-78.77549140630357,85.4982015059096,-0.14270218,other,571828.8997567911,9500501.104213962,1059.737210718636,ice
3698,144088551.26877254,-78.7758064764664,85.4981505826036,-0.15174177,other,571826.9776232041,9500495.082979102,1059.68209500609,ice
3699,144088551.26961666,-78.77610371635225,85.49810238984007,-0.15058853,other,571825.1666160853,9500489.385782462,1059.6269792935443,ice
3700,144088551.27087188,-78.77654416738855,85.49803086452994,-0.082766555,other,571822.4847558384,9500480.931167644,1059.5718635809988,ice
3701,144088551.27220392,-78.7770115373978,85.49795500039137,-0.06929263,other,571819.6383329995,9500471.96344606,1059.5167478684532,ice
3702,144088551.27337167,-78.77742128727728,85.4978885271275,-0.08012195,other,571817.1421144601,9500464.105516993,1059.4616321559074,ice
3703,144088551.274233,-78.77772361894878,85.49783949428318,-0.10235685,other,571815.2999997189,9500458.309150737,1059.406516443362,ice
3704,144088551.27534464,-78.77811394502756,85.49777622856345,-0.06961818,other,571812.9210364057,9500450.829973564,1059.351400730816,ice
3705,144088551.27647725,-78.77851205345635,85.49771177393683,-0.08636819,other,571810.4933859572,9500443.209696438,1059.2962850182705,pond
3706,144088551.27729443,-78.77879942408066,85.49766528664757,-0.14807156,other,571808.7403319126,9500437.713351527,1059.2411693057247,pond
3707,144088551.27786624,-78.77900074845358,85.49763274564768,-0.18102321,other,571807.5117299074,9500433.865718378,1059.1860535931792,lead
3708,144088551.2783056,-78.77915555062742,85.49760773506446,-0.2149762,specular_lead_low_w_bkg,571806.5668443464,9500430.908396384,1059.1309378806332,ice
3709,144088551.2787458,-78.77931064546567,85.49758268584115,-0.2014508,specular_lead_low_w_bkg,571805.6200193637,9500427.946440125,1059.0758221680876,ice
3710,144088551.27934605,-78.77952224299814,85.49754854165987,-0.19063805,other,571804.3277417937,9500423.908811208,1059.020706455542,ice
3711,144088551.2800347,-78.77976538027542,85.49750934353878,-0.20671622,other,571802.8422438717,9500419.273271214,1058.9655907429965,lead
3712,144088551.28071833,-78.78000685703003,85.49747044061196,-0.22072901,other,571801.3664162126,9500414.672431275,1058.9104750304507,ice
3713,144088551.2812566,-78.78019720201553,85.4974397902033,-0.1912724,other,571800.2028246761,9500411.047458706,1058.855359317905,lead
3714,144088551.28229582,-78.78056521828532,85.4973806120646,-0.18893123,other,571797.9517477148,9500404.047930265,1058.8002436053591,lead
3715,144088551.283063,-78.78083720765602,85.49733692555192,-0.20138645,other,571796.287192069,9500398.88035051,1058.7451278928136,ice
3716,144088551.28375185,-78.7810817649735,85.49729768160249,-0.115128905,other,571794.7898978959,9500394.237991896,1058.690012180268,pond
3717,144088551.28462398,-78.78139179081641,85.4972479843496,0.071446106,other,571792.8908862628,9500388.358658452,1058.6348964677222,ice
3718,144088551.28561884,-78.78174602182457,85.49719127520083,0.10748315,other,571790.7198473563,9500381.649225844,1058.579780755177,ice
3719,144088551.28668663,-78.78212690401372,85.49713039115846,0.15171361,other,571788.3839180046,9500374.445141934,1058.5246650426309,lead
3720,144088551.2879154,-78.78256480958702,85.49706033143977,0.20122191,other,571785.6991154943,9500366.155833144,1058.469549330085,lead
3721,144088551.28956348,-78.78315675042738,85.49696619540121,-0.06407011,other,571782.0606990027,9500355.013456523,1058.4144336175395,lead
3722,144088551.2921303,-78.78408713224006,85.49681922814253,-0.15096101,other,571776.3258147748,9500337.609994931,1058.359317904994,lead
3723,144088551.2942724,-78.78486544826333,85.49669645248207,-0.12182666,other,571771.5251334771,9500323.069929993,1058.3042021924482,ice
3724,144088551.29563627,-78.78536112721069,85.49661825539765,-0.147639,other,571768.4676660057,9500313.80928108,1058.2490864799026,lead
3725,144088551.2965851,-78.7857059632825,85.49656383823539,-0.16836329,other,571766.3408078979,9500307.364959167,1058.1939707673569,ice
3726,144088551.29822323,-78.78630054863525,85.496469897167,-0.08050518,other,571762.675167343,9500296.240945058,1058.1388550548113,ice
3727,144088551.29961333,-78.78680432510593,85.49639017676435,-0.06968176,other,571759.5712060166,9500286.801886868,1058.0837393422655,ice
3728,144088551.3008684,-78.7872583219459,85.49631819304568,0.0024791379,other,571756.7760566594,9500278.279992135,1058.0286236297195,ice
3729,144088551.30216736,-78.78772697834026,85.4962437264859,0.15402304,other,571753.8930352293,9500269.465424608,1057.973507917174,ice
3730,144088551.30343953,-78.78818476414841,85.49617081277921,0.24200612,other,571751.0795248161,9500260.8360515,1057.9183922046286,ice
3731,144088551.3046276,-78.78861125092918,85.49610273226455,0.3669427,other,571748.460671462,9500252.77989211,1057.8632764920828,ice
3732,144088551.30565548,-78.78897914381709,85.49604384771251,0.60659975,other,571746.2040253808,9500245.813157506,1057.808160779537,ice
3733,144088551.30671343,-78.78935694622646,85.49598328263181,0.5686325,other,571743.8880056719,9500238.648341944,1057.7530450669915,ice
3734,144088551.30760247,-78.78967460291695,85.49593240440895,0.24541816,other,571741.9399083676,9500232.62913308,1057.6979293544457,ice
3735,144088551.30879214,-78.79009799329003,85.49586435467998,0.063154235,other,571739.3470346517,9500224.580281287,1057.6428136419,ice
3736,144088551.3099085,-78.79049163964261,85.49580055257535,-0.006159393,other,571736.9446843844,9500217.037983926,1057.5876979293544,ice
3737,144088551.31093103,-78.79084882494838,85.49574221192277,-0.08647494,other,571734.7718852657,9500210.144766005,1057.5325822168088,ice
3738,144088551.31187448,-78.79117774250805,85.49568839727304,-0.13117228,other,571732.7724164474,9500203.787019316,1057.477466504263,ice
3739,144088551.31285554,-78.79151909421572,85.49563245456545,-0.1237751,other,571730.6987756782,9500197.178582296,1057.4223507917177,ice
3740,144088551.31390363,-78.79188301812648,85.49557272529529,-0.03170291,other,571728.4893170451,9500190.123516403,1057.3672350791717,ice
3741,144088551.31503353,-78.79227475692683,85.49550836606461,-0.05049804,other,571726.1119217331,9500182.522073569,1057.312119366626,ice
3742,144088551.31589067,-78.7925716820339,85.49545954627733,0.0051745605,other,571724.3104651647,9500176.756280066,1057.2570036540803,ice
3743,144088551.31685507,-78.79290542161174,85.49540464729374,0.055833638,other,571722.286001783,9500170.272717044,1057.2018879415348,ice
3744,144088551.31823695,-78.79338341104288,85.49532601694031,-0.025297016,other,571719.3864362581,9500160.986515071,1057.1467722289888,ice
3745,144088551.3193217,-78.79375847588504,85.49526433211622,-0.12928052,other,571717.1108984904,9500153.701472864,1057.0916565164434,pond
3746,144088551.32005143,-78.79401090731551,85.49522282886973,-0.19369376,other,571715.5791296323,9500148.799804164,1057.0365408038977,pond
3747,144088551.320599,-78.79420024702397,85.4951917045869,-0.25261673,other,571714.430085474,9500145.123883387,1056.981425091352,pond
3748,144088551.32106516,-78.79436160038625,85.49516519579836,-0.25295886,specular_lead_low_w_bkg,571713.4506248665,9500141.992961476,1056.9263093788063,ice
3749,144088551.32161945,-78.79455351492172,85.49513367845222,-0.23887527,specular_lead_low_w_bkg,571712.2854309714,9500138.270392992,1056.8711936662608,ice
3750,144088551.32208008,-78.79471293654387,85.49510750829982,-0.22223273,specular_lead_low_w_bkg,571711.3173219345,9500135.17930885,1056.8160779537147,ice
3751,144088551.3226259,-78.79490200365869,85.49507648415478,-0.14593261,other,571710.1689662966,9500131.51480285,1056.7609622411692,ice
3752,144088551.3236282,-78.79524952431375,85.49501952891816,0.15177357,other,571708.0570283476,9500124.786847498,1056.7058465286236,ice
3753,144088551.3246999,-78.79562169934093,85.4949586360438,0.23044845,other,571705.7935387981,9500117.592974707,1056.650730816078,ice
3754,144088551.32594463,-78.79605474316428,85.49488793241444,0.18051685,other,571703.1573905029,9500109.238941597,1056.5956151035325,ice
3755,144088551.3270492,-78.79643981338758,85.49482519793597,0.15836075,other,571700.8110113535,9500101.82547567,1056.5404993909865,ice
3756,144088551.32807145,-78.79679586963864,85.49476714037748,0.122923024,other,571698.6421330556,9500094.965081902,1056.4853836784407,ice
3757,144088551.32950068,-78.7972971272157,85.49468595247974,0.0076071993,other,571695.5799690427,9500085.367319852,1056.4302679658952,ice
3758,144088551.33086678,-78.79778016112928,85.49460834572855,0.0047542155,other,571692.6189827573,9500076.188075114,1056.3751522533496,ice
3759,144088551.33192265,-78.7981547196191,85.49454834561556,0.020129984,other,571690.3200122867,9500069.089949774,1056.3200365408038,ice
3760,144088551.33321464,-78.79861423323443,85.49447492442027,0.02956108,other,571687.4964988732,9500060.402635057,1056.2649208282585,ice
3761,144088551.33439416,-78.79903467466465,85.49440787244505,0.029500972,other,571684.910944716,9500052.467962772,1056.2098051157125,ice
3762,144088551.33568716,-78.79949646393406,85.49433436806791,0.09064547,other,571682.0687370978,9500043.768642353,1056.154689403167,ice
3763,144088551.33699396,-78.79996419033958,85.49426005315321,0.040472165,other,571679.1877145862,9500034.972353851,1056.0995736906211,ice
3764,144088551.33777472,-78.80024410447378,85.49421563798822,-0.0677017,other,571677.4625417843,9500029.714693297,1056.0444579780756,lead
3765,144088551.33840713,-78.8004709042454,85.49417967031387,-0.19205171,other,571676.0643769191,9500025.45685691,1055.9893422655296,lead
3766,144088551.3390726,-78.80070983832596,85.49414180614531,-0.22626369,other,571674.5909295903,9500020.974298889,1055.9342265529842,lead
3767,144088551.33977193,-78.8009611004079,85.49410200682675,-0.22793886,other,571673.0411262184,9500016.262506183,1055.8791108404384,ice
3768,144088551.34045467,-78.80120652260248,85.4940631397535,-0.16349697,other,571671.527190601,9500011.661027905,1055.8239951278929,ice
3769,144088551.3418176,-78.80169689744427,85.4939855182863,0.06505804,other,571668.5014937506,9500002.471121283,1055.768879415347,ice
3770,144088551.34325048,-78.80221282408574,85.4939038985712,0.094537705,other,571665.3172384753,9499992.807498084,1055.7137637028015,ice
3771,144088551.3443695,-78.8026159862823,85.49384013619145,-0.077280745,other,571662.828553638,9499985.258020544,1055.6586479902555,lead
3772,144088551.34516385,-78.80290228463305,85.49379485894598,-0.2118953,other,571661.0611578441,9499979.89717328,1055.6035322777102,lead
3773,144088551.34581694,-78.80313764951585,85.49375763000943,-0.22018248,other,571659.6082550291,9499975.489306135,1055.5484165651644,ice
3774,144088551.34645733,-78.80336841624661,85.49372110879311,-0.23158348,other,571658.1840135593,9499971.16539024,1055.4933008526186,ice
3775,144088551.34714276,-78.80361535746938,85.49368201240874,-0.21747954,other,571656.6601536649,9499966.536713306,1055.438185140073,ice
3776,144088551.3479247,-78.80389731487875,85.49363740631705,-0.18435478,other,571654.9196219884,9499961.25547008,1055.3830694275275,ice
3777,144088551.34891474,-78.80425397830636,85.49358091233782,-0.1805677,other,571652.7189553231,9499954.567285772,1055.3279537149815,ice
3778,144088551.34998664,-78.8046393234601,85.49351971333296,-0.19000342,other,571650.3437977373,9499947.323369006,1055.272838002436,ice
3779,144088551.350638,-78.80487325514333,85.49348249782598,-0.19649568,other,571648.9028696108,9499942.918799108,1055.2177222898904,ice
3780,144088551.35162413,-78.80522710439276,85.49342615240094,-0.17994536,other,571646.7240643019,9499936.2505632,1055.1626065773446,ice
3781,144088551.35296744,-78.80570878723633,85.49334937306435,-0.16364181,other,571643.7592450071,9499927.16468816,1055.107490864799,lead
3782,144088551.35396025,-78.8060644406845,85.49329262222777,-0.16552642,other,571641.5710155019,9499920.449417256,1055.0523751522533,ice
3783,144088551.35466865,-78.80631813099626,85.49325210721376,-0.17876275,other,571640.0106283,9499915.655587511,1054.9972594397077,pond
3784,144088551.35522717,-78.80651792751507,85.49322018550656,-0.19876137,other,571638.7819167621,9499911.87864723,1054.942143727162,lead
3785,144088551.3559854,-78.80678910718765,85.49317681984162,-0.2123346,other,571637.1147899673,9499906.7479791,1054.8870280146164,ice
3786,144088551.3570499,-78.80716939802296,85.49311593005059,-0.16182071,other,571634.7780029719,9499899.54459813,1054.8319123020704,ice
3787,144088551.35889184,-78.80782657680011,85.49301056655234,-0.072571784,other,571630.7418178099,9499887.081003446,1054.776796589525,ice
3788,144088551.36009765,-78.80825634559538,85.49294157639397,-0.040763214,other,571628.103537753,9499878.920749849,1054.7216808769792,pond
3789,144088551.36128965,-78.80868066102056,85.49287336816369,-0.0338605,other,571625.5001018966,9499870.853721134,1054.6665651644337,lead
3790,144088551.3624318,-78.80908670914617,85.492808012351,-0.0339505,other,571623.0099717856,9499863.124711689,1054.611449451888,lead
3791,144088551.36359513,-78.80949971959856,85.49274144968403,0.13617307,other,571620.4784034379,9499855.253657363,1054.5563337393423,ice
3792,144088551.3646626,-78.8098784556407,85.49268035731326,0.30457586,other,571618.157674309,9499848.02989042,1054.5012180267963,lead
3793,144088551.3659196,-78.81032396712443,85.49260844503665,0.40774602,other,571615.4284275426,9499839.5271287,1054.4461023142508,pond
3794,144088551.3669545,-78.81069064931012,85.49254922876433,0.33408597,other,571613.1824486502,9499832.525744064,1054.3909866017052,ice
3795,144088551.36788937,-78.811021755312,85.4924957649293,-0.018373948,other,571611.1541908637,9499826.204445796,1054.3358708891597,ice
3796,144088551.36876765,-78.81133256565283,85.49244553029936,-0.15532055,other,571609.2509542742,9499820.265328929,1054.280755176614,ice
3797,144088551.36955827,-78.81161188877952,85.49240030922569,-0.16075778,other,571607.5416733518,9499814.919540145,1054.2256394640683,ice
3798,144088551.3707779,-78.81204207643013,85.49233056863758,-0.13222651,other,571604.9106088623,9499806.675930811,1054.1705237515223,ice
3799,144088551.37219232,-78.81254060389215,85.49224969986841,-0.07423109,other,571601.8622020143,9499797.117319314,1054.1154080389767,ice
3800,144088551.37349364,-78.81299906016893,85.4921753064836,-0.029389162,other,571599.0590743003,9499788.324295994,1054.0602923264312,ice
3801,144088551.37485364,-78.8134781031036,85.49209757186328,-0.035353616,other,571596.1299393106,9499779.136369936,1054.0051766138852,ice
3802,144088551.37615713,-78.81393719697705,85.49202308262387,-0.0919764,other,571593.3225142984,9499770.331985297,1053.9500609013398,ice
3803,144088551.3771521,-78.81428745249247,85.49196626193249,-0.17581472,other,571591.1804136634,9499763.615903258,1053.894945188794,ice
3804,144088551.37765497,-78.81446465214486,85.49193751898754,-0.22927226,other,571590.0966060732,9499760.21852563,1053.8398294762485,ice
3805,144088551.37819928,-78.81465627514795,85.49190643744525,-0.25711042,other,571588.9245427137,9499756.544723714,1053.7847137637027,ice
